backend_name,model_family,num_qubits,train_size,epochs,noise_model_name,noise_strength,seeds_present,seeds,parameter_count_mean,classification_threshold_mean,train_loss_mean,train_loss_std,test_loss_mean,test_loss_std,train_accuracy_mean,train_accuracy_std,test_accuracy_mean,test_accuracy_std,history_final_loss_mean,history_final_loss_std,history_final_accuracy_mean,history_final_accuracy_std,history_best_loss_mean,history_best_loss_std,history_best_accuracy_mean,history_best_accuracy_std,build_time_sec_mean,forward_time_sec_mean,gradient_time_sec_mean,train_time_sec_mean,total_time_sec_mean
qiskit_mixed,hea_qcnn,5,12,10,coherent_overrotation,0.1,3,"0,1,2",40.0,0.3965569115802227,0.11210522069724775,0.026388836854450568,0.11836284859717006,0.02561171702427878,0.9444444444444445,0.09622504486493756,0.9700000000000001,0.03605551275463982,0.11293366841621062,0.025748689466599525,0.9444444444444445,0.09622504486493756,0.11210522069724775,0.026388836854450568,0.9444444444444445,0.09622504486493756,,,,,
qiskit_mixed,hea_qcnn,5,16,10,coherent_overrotation,0.0,3,"0,1,2",40.0,0.46545383178493993,0.11760408894535634,0.03421457410872495,0.12430816952283724,0.03824091810842264,0.9791666666666666,0.036084391824351615,0.9700000000000001,0.034641016151377504,0.11786350187137647,0.03388417553978269,0.9791666666666666,0.036084391824351615,0.11760408894535634,0.03421457410872495,0.9791666666666666,0.036084391824351615,,,,,
qiskit_mixed,hea_qcnn,5,16,10,coherent_overrotation,0.001,3,"0,1,2",40.0,0.46587281927544627,0.11760641937581225,0.03412587276795647,0.12429153351029038,0.03812027577249083,0.9791666666666666,0.036084391824351615,0.9700000000000001,0.034641016151377504,0.11787718679704999,0.033781107152659966,0.9791666666666666,0.036084391824351615,0.11760641937581225,0.03412587276795647,0.9791666666666666,0.036084391824351615,,,,,
qiskit_mixed,hea_qcnn,5,16,10,coherent_overrotation,0.005,3,"0,1,2",40.0,0.46685564366636606,0.1174814135729275,0.03381502566426097,0.12409348129629873,0.03769016595069666,0.9791666666666666,0.036084391824351615,0.9700000000000001,0.034641016151377504,0.11780074810958079,0.033411639852397756,0.9791666666666666,0.036084391824351615,0.1174814135729275,0.03381502566426097,0.9791666666666666,0.036084391824351615,,,,,
qiskit_mixed,hea_qcnn,5,16,10,coherent_overrotation,0.01,3,"0,1,2",40.0,0.46721668598238103,0.11714982116610291,0.03348848541437829,0.12368748837969921,0.03722513986322965,0.9791666666666666,0.036084391824351615,0.9666666666666667,0.03214550253664316,0.1175372479708391,0.03300892382778298,0.9791666666666666,0.036084391824351615,0.11714982116610291,0.03348848541437829,0.9791666666666666,0.036084391824351615,,,,,
qiskit_mixed,hea_qcnn,5,16,10,coherent_overrotation,0.05,3,"0,1,2",40.0,0.5466090479489344,0.14066669703859275,0.040620690383028214,0.15619920001795132,0.05441720714733254,0.9375,0.0625,0.93,0.06557438524302005,0.1415974539033861,0.03908815694551555,0.9375,0.0625,0.14066669703859275,0.040620690383028214,0.9375,0.0625,,,,,
qiskit_mixed,hea_qcnn,5,16,10,coherent_overrotation,0.1,3,"0,1,2",40.0,0.45203835492919486,0.11724119236314749,0.029354291065661835,0.12312465919736222,0.0307163485138468,1.0,0.0,0.98,0.020000000000000018,0.11784397082983411,0.02844151042150645,1.0,0.0,0.11724119236314749,0.029354291065661835,1.0,0.0,,,,,
qiskit_mixed,su2_qcnn,5,4,10,coherent_overrotation,0.0,3,"0,1,2",5.0,0.5784443122375292,0.21163441523569304,0.03179665804982184,0.2150791648060004,0.03196216430387598,1.0,0.0,0.9566666666666667,0.011547005383792535,0.21163441523569304,0.03179665804982184,1.0,0.0,0.21163441523569304,0.03179665804982184,1.0,0.0,,,,,
qiskit_mixed,su2_qcnn,5,4,10,coherent_overrotation,0.001,3,"0,1,2",5.0,0.578713148036722,0.21162822560135588,0.03182932736200709,0.21507856211251827,0.03199785329118503,1.0,0.0,0.9566666666666667,0.011547005383792535,0.21162822560135588,0.03182932736200709,1.0,0.0,0.21162822560135588,0.03182932736200709,1.0,0.0,,,,,
qiskit_mixed,su2_qcnn,5,4,10,coherent_overrotation,0.005,3,"0,1,2",5.0,0.5797821106593815,0.2116015585353416,0.03195763134021889,0.21507420169311187,0.032138151704476155,1.0,0.0,0.9566666666666667,0.011547005383792535,0.2116015585353416,0.03195763134021889,1.0,0.0,0.2116015585353416,0.03195763134021889,1.0,0.0,,,,,
