backend_name,model_family,num_qubits,train_size,epochs,noise_model_name,noise_strength,seeds_present,seeds,parameter_count_mean,classification_threshold_mean,train_loss_mean,train_loss_std,test_loss_mean,test_loss_std,train_accuracy_mean,train_accuracy_std,test_accuracy_mean,test_accuracy_std,history_final_loss_mean,history_final_loss_std,history_final_accuracy_mean,history_final_accuracy_std,history_best_loss_mean,history_best_loss_std,history_best_accuracy_mean,history_best_accuracy_std,build_time_sec_mean,forward_time_sec_mean,gradient_time_sec_mean,train_time_sec_mean,total_time_sec_mean
qiskit_mixed,hea_qcnn,5,12,10,depolarizing,0.005,3,"0,1,2",40.0,0.3116325377775238,0.1095605865444627,0.0182443096131406,0.2023230683895125,0.0543625298695282,0.9166666666666666,0.0,0.7399999999999999,0.0,0.1095605865444627,0.0182443096131406,0.9166666666666666,0.0,0.1095605865444627,0.0182443096131406,0.9166666666666666,0.0,,,,,
qiskit_mixed,hea_qcnn,5,12,10,depolarizing,0.01,3,"0,1,2",40.0,0.3105147756263628,0.1130450981859944,0.0179360445029635,0.210165856682208,0.0545015608213793,0.9166666666666666,0.0,0.7399999999999999,0.0,0.1168940908098396,0.0113710869839983,0.9166666666666666,0.0,0.1130450981859944,0.0179360445029635,0.9166666666666666,0.0,,,,,
qiskit_mixed,hea_qcnn,5,12,10,depolarizing,0.05,3,"0,1,2",40.0,0.4322241741264171,0.1570897174964394,0.0036144612226794,0.2688929620040625,0.0164148177621704,0.9166666666666666,0.0,0.7399999999999999,0.0,0.157328211989002,0.0032503183943488,0.9166666666666666,0.0,0.1570897174964394,0.0036144612226794,0.9166666666666666,0.0,,,,,
qiskit_mixed,hea_qcnn,5,12,10,depolarizing,0.1,3,"0,1,2",40.0,0.5475551654127474,0.2032999918664415,0.0007114363730676,0.2891410266390157,0.0004334978537661,0.9166666666666666,0.0,0.7399999999999999,0.0,0.2034495726203585,0.00070819174068,0.9166666666666666,0.0,0.2032999918664415,0.0007114363730676,0.9166666666666666,0.0,,,,,
qiskit_mixed,hea_qcnn,5,16,10,depolarizing,0.0,3,"0,1,2",40.0,0.4538491466244381,0.1281172237349499,0.0417215611950151,0.1793467432762884,0.0520273362731569,0.8541666666666666,0.1301041249666333,0.6933333333333334,0.1527525231651946,0.1281172237349499,0.0417215611950151,0.8541666666666666,0.1301041249666333,0.1281172237349499,0.0417215611950151,0.8541666666666666,0.1301041249666333,,,,,
qiskit_mixed,hea_qcnn,5,16,10,depolarizing,0.001,3,"0,1,2",40.0,0.4557962931488867,0.1288664991423897,0.0413175770204965,0.1795372110495148,0.0522655075929016,0.8541666666666666,0.1301041249666333,0.6933333333333334,0.1527525231651946,0.1288664991423897,0.0413175770204965,0.8541666666666666,0.1301041249666333,0.1288664991423897,0.0413175770204965,0.8541666666666666,0.1301041249666333,,,,,
qiskit_mixed,hea_qcnn,5,16,10,depolarizing,0.005,3,"0,1,2",40.0,0.4619235206308604,0.1318092849197224,0.0396541730641537,0.1799762441410022,0.0534220228254077,0.8541666666666666,0.1301041249666333,0.7033333333333335,0.1625833119767626,0.1318092849197224,0.0396541730641537,0.8541666666666666,0.1301041249666333,0.1318092849197224,0.0396541730641537,0.8541666666666666,0.1301041249666333,,,,,
qiskit_mixed,hea_qcnn,5,16,10,depolarizing,0.01,3,"0,1,2",40.0,0.4905781106343563,0.1439434661689899,0.02336668382341,0.192848630525932,0.0376025854558906,0.8541666666666666,0.1301041249666333,0.6666666666666666,0.1050396750439248,0.1439434661689899,0.02336668382341,0.8541666666666666,0.1301041249666333,0.1439434661689899,0.02336668382341,0.8541666666666666,0.1301041249666333,,,,,
qiskit_mixed,hea_qcnn,5,16,10,depolarizing,0.05,3,"0,1,2",40.0,0.5556612642003814,0.1838501542405685,0.0033713710122734,0.2190181878264558,0.0035835360038325,0.8125,0.0,0.6066666666666666,0.0208166599946613,0.1838501542405685,0.0033713710122734,0.8125,0.0,0.1838501542405685,0.0033713710122734,0.8125,0.0,,,,,
qiskit_mixed,hea_qcnn,5,16,10,depolarizing,0.1,3,"0,1,2",40.0,0.6454622438776694,0.2343606340214003,0.0033079324893811,0.2519869697018963,0.0026537721172181,0.7916666666666666,0.0360843918243516,0.59,0.0360555127546398,0.2343606340214003,0.0033079324893811,0.7916666666666666,0.0360843918243516,0.2343606340214003,0.0033079324893811,0.7916666666666666,0.0360843918243516,,,,,
qiskit_mixed,su2_qcnn,5,4,10,coherent_overrotation,0.0,3,"0,1,2",5.0,0.5784443122375292,0.211634415235693,0.0317966580498218,0.2150791648060004,0.0319621643038759,1.0,0.0,0.9566666666666668,0.0115470053837925,0.211634415235693,0.0317966580498218,1.0,0.0,0.211634415235693,0.0317966580498218,1.0,0.0,,,,,
