num_qubits,model_family,noise_model_name,train_size,noise_strength,seeds_present,test_accuracy_mean,test_accuracy_std,test_loss_mean,test_loss_std,history_best_accuracy_mean,history_best_accuracy_std,history_best_loss_mean,history_best_loss_std
7,hea_qcnn,depolarizing,8,0.001,3,0.85,0.1113552872566003,0.1821730376417842,0.0352508977867695,0.9583333333333334,0.0721687836487032,0.1418166506200334,0.0221867401903336
7,hea_qcnn,depolarizing,8,0.005,3,0.8433333333333333,0.1101514109457219,0.1883239039968697,0.0335590693632204,0.9583333333333334,0.0721687836487032,0.1494322514977653,0.0211744658489651
7,hea_qcnn,depolarizing,8,0.01,3,0.84,0.11,0.1959872357019504,0.0311647091813472,0.9166666666666666,0.0721687836487032,0.1588770046736906,0.0197988186134372
7,hea_qcnn,depolarizing,8,0.05,3,0.7866666666666666,0.0907377172587747,0.247768483356204,0.0098881340463762,0.9166666666666666,0.0721687836487032,0.2216872598359614,0.0123347321796634
7,hea_qcnn,depolarizing,8,0.1,3,0.7166666666666667,0.0152752523165194,0.277378360314708,0.0067588785790869,0.875,0.0,0.2577706675933326,0.0059179275413738
7,hea_qcnn,depolarizing,12,0.0,3,0.7166666666666667,0.1665332799572906,0.2010669583541472,0.0307960450644692,0.8611111111111112,0.0481125224324687,0.1546197840777414,0.00925016433127
7,hea_qcnn,depolarizing,12,0.001,3,0.7133333333333334,0.1625833119767626,0.2024080689243446,0.0307164078071374,0.8611111111111112,0.0481125224324687,0.1559324864599183,0.0092265602220097
7,hea_qcnn,depolarizing,12,0.005,3,0.6966666666666667,0.1644181660685136,0.2074225594359969,0.0301928961955837,0.8611111111111112,0.0481125224324687,0.1610147281046679,0.0090291297606404
7,hea_qcnn,depolarizing,12,0.01,3,0.7000000000000001,0.1587450786638753,0.2131907608371319,0.028963761703324,0.8055555555555557,0.0481125224324688,0.1671947780890463,0.008507244497436
7,hea_qcnn,depolarizing,12,0.05,3,0.6633333333333333,0.0929157324317756,0.2521833802189548,0.0121471122052427,0.6944444444444443,0.0481125224324688,0.2135864199627156,0.0051384300228647
7,hea_qcnn,depolarizing,12,0.1,3,0.5233333333333333,0.0251661147842358,0.2859965626900085,0.0075334482363779,0.6111111111111112,0.0481125224324687,0.2558522312715499,0.0069776364742853
7,hea_qcnn,depolarizing,16,0.0,3,0.93,0.0360555127546398,0.1461181840163833,0.0498106275072011,1.0,0.0,0.1345981088373517,0.0478052485970833
7,hea_qcnn,depolarizing,16,0.001,3,0.93,0.0360555127546398,0.1471330033745617,0.0497504034648472,1.0,0.0,0.1358992062653705,0.0478606624391728
7,hea_qcnn,depolarizing,16,0.005,3,0.94,0.0435889894354066,0.1515262478148041,0.0493252506686253,1.0,0.0,0.1414008693195672,0.0479640723709954
7,hea_qcnn,depolarizing,16,0.01,3,0.94,0.0435889894354066,0.1576834400394462,0.0481632311455776,1.0,0.0,0.1489336260367571,0.0474924843371177
7,hea_qcnn,depolarizing,16,0.05,3,0.8633333333333333,0.110151410945722,0.2147892285589939,0.0317797987985945,0.8958333333333334,0.180421959121758,0.2131888624962429,0.0381792264474641
7,hea_qcnn,depolarizing,16,0.1,3,0.9333333333333332,0.0665832811847939,0.2618869259883958,0.0080440380181427,1.0,0.0,0.2594012825602128,0.0087987384414484
7,su2_qcnn,coherent_overrotation,4,0.0,3,0.9766666666666666,0.0251661147842358,0.2416150365646686,0.0127124164182532,1.0,0.0,0.240558475321151,0.0116675659241837
7,su2_qcnn,coherent_overrotation,4,0.001,3,0.9766666666666666,0.0251661147842358,0.2415214385522666,0.0127078637697198,1.0,0.0,0.2404607407735594,0.0116622024775811
7,su2_qcnn,coherent_overrotation,4,0.005,3,0.98,0.0264575131106459,0.2411495089275745,0.01268980206164,1.0,0.0,0.2400721888531887,0.0116409582526401
7,su2_qcnn,coherent_overrotation,4,0.01,3,0.98,0.0264575131106459,0.2406901730121898,0.0126675949059927,1.0,0.0,0.2395919115340864,0.0116149135150957
7,su2_qcnn,coherent_overrotation,4,0.05,3,0.98,0.0264575131106459,0.237242629659019,0.0125077562754434,1.0,0.0,0.2359719072001671,0.011431071826036
7,su2_qcnn,coherent_overrotation,4,0.1,3,0.9833333333333334,0.0208166599946613,0.2356238073723315,0.0159701080327939,1.0,0.0,0.2338060854417813,0.0143475992239005
7,su2_qcnn,coherent_overrotation,8,0.0,3,0.9933333333333332,0.0057735026918962,0.2187667070405396,0.0019274935710203,1.0,0.0,0.2188166330536778,0.0016646628877933
7,su2_qcnn,coherent_overrotation,8,0.001,3,0.9933333333333332,0.0057735026918962,0.2187488378098194,0.0020580060044126,1.0,0.0,0.2187941844874425,0.0017887360746308
7,su2_qcnn,coherent_overrotation,8,0.005,3,0.9933333333333332,0.0057735026918962,0.2186788409347055,0.0025969175177053,1.0,0.0,0.2187043217592838,0.0023017359635031
